70	225	68	34
45	71	24	40
478	495	29	8
192	4	89	44
250	172	80	16
382	288	63	5
76	429	35	37
316	81	24	70
96	493	20	68
23	184	80	44
162	213	35	57
280	423	85	69
379	180	71	58
90	167	8	83
68	317	40	100
214	39	34	27
474	104	66	77
410	387	60	32
302	63	10	82
264	8	52	85
277	97	27	66
484	132	68	18
144	399	13	40
15	11	92	82
318	79	98	17
419	58	9	21
382	179	7	50
456	310	54	70
90	55	69	1
408	271	69	59
147	277	78	52
182	308	84	98
302	243	28	46
338	479	49	85
435	34	60	100
401	392	60	30
213	360	79	94
390	24	61	20
364	474	60	24
225	74	24	60
292	371	32	75
290	7	26	54
175	35	70	18
343	307	47	45
268	170	19	56
493	2	81	4
403	461	100	93
359	479	89	8
13	74	99	67
19	21	11	41
70	407	65	4
257	394	3	60
388	55	35	49
416	188	88	91
238	422	96	23
328	229	39	4
173	365	35	83
478	232	22	65
322	499	35	22
347	214	84	56
19	315	10	86
109	359	80	93
496	19	98	76
371	47	13	7
407	272	97	64
227	197	48	75
353	103	29	5
198	407	88	31
421	396	11	61
381	174	73	2
388	78	54	58
481	7	16	46
300	447	15	5
445	58	59	72
470	132	4	12
367	171	79	86
132	12	69	50
350	435	40	94
437	215	79	6
311	239	36	8
405	317	46	48
428	89	39	16
167	487	14	14
52	119	92	83
482	403	30	62
331	279	65	78
51	468	26	33
430	482	66	93
277	353	21	78
160	478	5	18
378	96	32	19
105	199	58	42
160	340	97	51
349	494	97	92
68	205	14	80
83	26	16	82
223	324	86	72
180	154	70	78
352	488	15	23
261	214	31	27
79	194	10	26
459	390	12	97
58	250	26	26
431	34	48	97
272	452	86	35
239	410	80	27
324	140	11	4
38	245	17	39
111	114	40	4
87	321	56	65
148	116	77	83
103	267	87	77
237	165	89	35
384	154	47	91
2	101	86	13
54	458	30	61
493	22	6	21
403	431	7	73
324	156	19	1
458	155	71	31
191	241	1	81
338	421	75	93
226	201	95	43
100	309	49	64
454	478	44	61
173	142	35	99
410	49	70	55
492	361	3	51
355	149	98	17
396	263	51	83
245	386	86	55
114	247	17	59
428	270	82	34
306	126	72	62
66	429	48	82
194	282	29	94
85	157	73	56
417	61	29	80
342	259	97	15
408	351	93	53
266	76	98	67
117	26	48	45
457	390	3	33
239	75	10	25
96	414	3	91
283	438	68	93
327	488	7	4
428	91	15	44
391	71	57	78
450	376	81	98
231	401	97	49
299	275	57	12
414	482	2	91
38	305	29	23
498	58	3	59
396	165	99	82
41	25	69	74
155	104	94	35
499	51	94	92
299	185	8	1
173	339	50	97
77	371	28	17
372	448	96	61
191	27	30	16
244	190	4	22
53	103	61	71
175	130	52	58
260	318	99	37
301	377	58	89
73	467	10	72
147	355	73	16
237	66	1	88
403	284	26	36
111	234	38	20
211	330	36	63
433	11	61	95
39	423	75	46
271	237	42	13
416	148	26	8
404	300	13	97
259	380	17	8
329	350	43	15
429	230	49	15
467	331	59	7
407	399	72	99
104	281	71	3
416	407	35	59
136	329	80	54
13	8	50	91
161	381	39	74
494	308	11	8
264	235	6	70
352	287	73	95
173	286	21	45
276	329	34	13
306	378	79	6
499	414	81	78
461	270	98	70
243	489	2	22
201	7	41	76
470	359	9	31
442	261	95	99
487	4	27	2
375	191	60	59
49	85	74	58
174	23	44	36
65	184	94	10
187	46	82	72
339	350	44	41
320	51	15	16
76	239	99	25
106	250	20	43
439	236	64	26
84	422	3	97
390	199	76	96
493	319	3	4
402	322	28	1
481	358	70	48
200	67	6	45
194	202	96	73
24	385	52	50
226	75	80	65
13	247	32	30
4	456	8	13
489	187	50	42
122	69	46	36
150	350	97	79
421	367	75	41
484	179	91	80
497	66	84	7
191	182	41	50
203	488	84	57
68	43	25	72
48	288	27	15
430	114	28	90
172	416	93	13
212	379	96	33
53	86	2	79
198	185	45	8
436	228	51	81
75	224	22	21
166	333	98	90
270	303	64	49
318	428	80	11
407	423	58	18
69	436	93	78
35	175	87	85
380	488	28	33
402	351	4	61
311	425	48	1
5	295	67	92
188	294	32	41
120	461	66	70
248	41	31	53
183	16	67	100
443	170	31	52
460	119	70	19
174	11	9	83
372	470	81	32
316	498	16	46
379	68	30	31
348	39	52	34
183	464	74	40
462	36	34	66
494	408	68	95
304	461	48	44
95	498	81	36
217	112	14	87
394	436	40	8
362	415	47	77
113	354	59	35
393	150	42	52
280	236	1	43
400	469	60	11
182	135	44	71
195	133	86	76
492	360	31	48
323	376	100	59
457	196	98	86
370	1	4	2
92	246	5	93
233	38	61	55
278	2	26	9
492	77	18	8
283	136	86	97
320	197	62	29
469	313	2	50
244	174	79	76
469	254	56	43
485	347	80	74
452	279	9	36
273	135	90	3
93	247	35	28
68	416	9	69
282	2	99	12
478	411	57	3
373	256	74	63
326	187	28	21
6	424	98	24
224	56	53	81
326	427	17	21
314	230	82	11
80	488	36	21
172	285	76	57
200	316	2	20
188	225	20	23
477	198	22	60
470	333	8	90
51	469	7	95
316	387	36	78
40	165	6	41
116	27	91	73
416	231	84	97
139	188	87	42
245	246	71	37
237	135	60	95
256	498	24	27
319	467	37	68
29	388	20	49
298	40	80	38
209	425	24	83
109	369	16	32
234	75	38	86
117	198	16	21
422	405	69	82
451	97	41	74
466	330	36	88
135	323	84	19
328	68	64	51
69	233	16	55
121	364	11	95
499	465	43	62
82	162	26	8
108	171	84	92
264	173	53	33
57	489	99	9
453	299	20	68
301	292	18	39
45	335	50	23
101	443	50	76
24	433	69	72
119	184	76	3
141	243	91	88
379	427	50	13
241	18	4	97
121	26	77	76
69	329	10	11
150	344	15	100
280	319	90	57
24	390	78	9
153	95	24	11
217	351	47	29
436	331	21	3
89	98	72	50
218	315	53	38
60	406	40	52
282	70	69	70
31	282	42	62
429	112	58	44
287	304	21	41
301	28	2	79
266	21	17	16
320	429	37	29
6	388	62	47
17	341	10	22
235	314	41	57
266	306	27	25
364	448	41	87
4	282	16	22
31	16	48	46
465	137	65	89
500	275	19	35
113	225	80	49
323	136	8	100
113	5	60	30
379	241	31	35
180	314	10	6
441	486	94	35
258	477	47	17
35	193	55	6
264	36	98	2
424	235	70	17
454	265	3	39
397	496	66	3
25	102	91	50
223	189	85	48
17	283	31	34
201	173	71	46
75	309	43	61
479	352	54	65
381	361	88	73
227	251	85	44
386	324	94	15
341	317	98	55
186	216	13	11
417	67	10	28
383	165	6	28
459	426	24	85
130	136	55	75
428	197	64	45
262	444	65	41
60	176	9	77
50	8	92	27
454	341	10	35
490	202	66	23
224	399	12	3
200	314	90	49
194	222	6	2
25	2	60	94
302	440	19	79
459	389	45	86
47	310	20	98
19	468	84	3
305	435	72	63
371	398	38	15
372	377	45	50
366	424	58	77
126	321	51	24
457	89	100	49
495	393	79	62
186	248	93	100
399	70	64	51
436	372	48	36
416	71	95	89
296	438	30	21
245	489	51	12
387	261	24	23
48	283	73	3
210	394	68	16
27	43	88	17
60	58	97	76
177	477	18	24
297	21	39	14
385	307	89	81
165	492	53	29
18	292	25	14
330	154	21	36
102	102	74	17
392	375	48	27
266	117	51	19
349	17	38	71
383	287	74	7
261	93	54	97
411	314	43	33
485	58	62	72
149	184	75	93
420	216	61	59
42	277	31	31
214	98	83	67
167	6	80	41
315	42	48	6
456	196	59	56
172	465	54	29
490	333	38	24
125	290	28	39
152	289	59	13
239	213	32	6
2	137	87	16
310	326	33	72
214	349	2	78
408	91	30	27
169	278	14	13
218	154	81	95
357	223	21	29
271	65	59	66
232	377	20	78
297	372	5	73
190	143	30	76
93	226	49	80
240	408	87	54
32	182	78	16
415	331	60	90
224	356	51	63
33	408	7	77
3	309	92	98
234	442	96	79
120	473	39	18
113	307	21	16
201	278	24	100
167	474	81	45
269	395	58	23
329	65	36	57
195	90	12	19
481	100	83	39
448	442	9	46
354	493	89	35
20	443	71	78
289	494	59	9
322	427	13	25
60	5	39	59
115	239	36	70
449	215	100	4
205	476	32	42
410	410	91	8
311	375	30	87
44	162	42	43
40	260	31	23
239	438	58	9
337	389	66	68
162	47	58	98
133	338	47	41
335	136	60	31
298	147	76	43
103	89	81	70
341	500	97	53
296	481	59	37
458	365	25	21
127	12	82	35
118	70	18	72
403	285	41	56
353	341	98	89
178	343	28	49
81	71	57	92
132	72	79	40
476	85	73	49
382	113	80	31
108	263	12	56
424	277	56	37
5	47	1	95
219	156	55	47
31	110	6	14
380	113	77	3
488	142	67	72
119	51	3	56
235	487	79	80
47	410	96	42
424	391	26	94
64	444	20	40
294	163	71	31
285	252	78	100
351	193	57	51
302	392	78	76
18	114	45	74
211	403	65	10
76	274	1	2
299	249	24	7
261	243	74	18
134	118	22	24
278	239	100	77
110	374	28	58
66	1	2	7
103	315	84	79
434	104	76	23
223	253	46	99
475	403	95	28
437	361	29	1
25	43	88	86
86	80	30	3
36	344	21	80
318	36	1	24
40	322	65	3
75	297	83	94
225	441	62	44
460	8	100	96
252	76	28	23
339	439	34	63
420	138	6	36
272	181	38	76
37	423	61	55
157	300	82	41
112	58	88	82
233	441	20	3
388	4	9	64
10	329	34	24
409	42	79	82
373	36	55	70
196	317	99	86
404	450	34	9
49	301	69	6
220	312	41	99
329	270	2	1
465	218	60	56
189	421	32	69
227	436	83	80
464	468	26	84
253	30	67	52
46	364	12	27
466	81	58	47
68	469	12	77
178	80	3	22
330	26	59	21
454	69	81	22
105	460	23	21
125	423	19	32
158	36	24	22
281	174	27	79
19	232	13	7
437	380	36	82
473	497	23	11
478	378	79	9
146	201	19	95
374	262	7	95
220	328	74	70
369	287	55	72
259	418	13	37
114	347	11	89
179	464	90	21
131	185	14	70
183	130	74	41
36	433	88	44
162	139	60	78
155	198	89	19
309	74	79	72
243	76	48	29
463	410	92	22
395	288	100	26
77	31	91	26
339	389	93	76
311	282	16	76
295	497	5	87
335	423	59	9
345	33	11	31
436	268	35	81
429	367	40	20
123	306	8	20
481	216	32	63
376	226	37	52
113	357	99	54
121	78	74	28
43	37	37	12
283	345	7	97
63	200	50	38
355	373	50	15
77	384	72	30
386	417	82	42
115	281	54	78
260	381	21	8
64	349	28	62
261	263	52	10
461	38	77	6
484	483	52	11
4	450	34	76
194	80	70	21
251	326	6	25
269	212	25	58
228	310	85	47
383	17	79	58
390	319	26	75
434	88	14	67
137	276	86	49
301	56	51	46
381	35	53	4
184	7	46	18
103	201	5	53
449	264	66	72
212	28	8	71
193	124	52	24
392	52	2	29
4	161	71	100
463	425	59	75
1	57	31	11
285	391	89	82
65	137	23	62
426	280	88	78
110	209	52	56
420	360	80	48
270	208	47	12
457	489	14	9
49	43	17	38
384	202	95	68
121	59	53	61
414	332	18	28
254	339	74	6
404	329	20	87
454	311	47	88
256	471	31	64
452	123	95	26
392	74	88	47
467	466	97	68
106	435	31	96
403	293	27	73
258	76	80	13
7	392	100	2
221	284	80	31
390	380	92	14
105	369	89	89
405	422	31	2
431	203	22	72
37	342	44	95
312	278	62	9
334	323	60	55
233	150	68	35
291	13	22	83
299	365	27	68
199	228	33	57
293	104	25	97
334	475	1	68
315	181	49	87
293	175	36	60
415	254	58	63
131	261	52	40
297	123	18	42
400	428	38	71
223	211	6	74
357	60	17	94
352	205	50	22
290	275	12	75
377	116	77	37
250	345	99	89
192	147	88	63
280	206	14	21
296	475	86	16
443	274	7	82
412	308	67	69
67	328	15	48
353	311	28	72
489	17	49	93
184	399	32	41
336	164	16	81
67	384	3	65
277	358	49	54
89	34	55	77
207	357	27	41
25	101	34	62
77	18	17	5
184	117	1	57
478	254	43	30
452	414	9	63
317	358	32	78
373	331	49	10
63	173	95	43
398	59	25	50
135	428	85	63
94	200	49	2
207	177	13	6
395	148	33	12
464	178	72	15
172	287	15	36
218	265	60	59
387	406	22	73
186	126	26	1
276	437	99	1
149	22	17	73
435	274	74	63
107	223	89	74
90	469	17	88
389	61	29	36
492	465	73	77
311	426	72	9
482	365	85	65
126	401	8	48
479	99	78	50
383	391	21	100
50	186	79	63
106	413	54	22
58	370	6	2
30	258	85	62
78	186	66	26
121	199	99	57
451	466	40	88
237	93	57	93
316	99	46	15
117	317	12	85
335	37	17	71
416	257	71	14
100	255	15	78
141	328	22	71
83	458	36	99
395	427	85	54
350	36	40	78
344	41	84	54
481	348	85	29
490	284	37	20
67	303	26	39
157	251	76	92
460	121	1	84
340	314	69	56
35	60	62	50
465	421	9	14
460	401	11	89
420	329	53	63
474	163	61	62
449	129	35	74
466	318	57	21
329	83	37	60
449	217	84	49
462	295	95	51
372	125	68	88
31	368	18	28
399	334	41	88
71	95	55	80
340	69	56	69
328	206	97	34
29	40	64	7
496	88	85	8
160	285	12	74
1	276	1	16
386	109	38	58
320	220	2	1
55	476	34	62
347	31	53	69
338	9	16	21
174	32	5	12
337	120	74	43
484	447	37	6
89	406	54	46
350	70	72	69
114	89	50	72
344	359	53	25
335	20	75	98
214	395	9	9
319	115	97	25
52	311	50	87
303	68	19	54
277	16	30	62
183	344	99	57
211	105	100	11
245	417	81	99
178	381	9	82
200	27	24	98
253	218	65	99
286	313	46	90
223	274	78	57
11	407	38	55
483	65	76	62
116	423	79	98
213	460	14	39
110	33	74	24
88	197	88	92
200	282	98	12
26	242	52	89
359	437	65	77
487	351	94	63
416	153	10	33
199	493	43	73
350	19	92	63
401	40	57	11
490	228	23	60
464	110	9	55
105	242	72	5
189	319	86	58
388	127	92	95
316	336	69	88
2	110	14	17
80	438	2	98
419	207	88	80
158	309	53	12
461	410	54	11
205	189	23	55
323	371	18	94
441	463	24	99
494	202	28	85
38	260	84	60
106	407	67	34
422	15	81	51
224	122	57	51
232	340	22	70
324	191	71	31
144	348	31	83
441	35	15	68
285	50	97	30
68	315	24	4
492	139	33	12
184	415	46	75
322	111	40	78
10	418	88	97
365	338	27	96
67	383	94	85
100	353	41	16
41	49	94	90
77	243	10	55
116	230	38	74
124	288	79	46
190	186	29	60
378	302	65	86
202	26	20	19
227	182	23	95
454	356	74	19
161	412	10	13
439	98	78	62
369	319	31	56
421	115	61	86
162	242	100	71
293	161	95	37
117	471	45	94
43	116	99	42
190	42	43	56
83	381	78	21
493	423	98	59
276	22	93	82
213	184	45	58
87	333	64	96
228	73	22	4
124	53	93	55
73	466	64	56
131	350	8	49
123	151	71	49
158	321	83	57
343	339	37	14
451	118	23	13
216	435	16	70
414	355	85	42
183	275	47	41
483	413	28	75
158	200	80	81
20	137	62	99
157	407	34	66
477	241	25	98
98	84	81	65
138	319	89	72
365	108	56	97
419	202	66	45
10	492	36	46
441	194	69	74
163	186	33	41
318	344	100	21
269	421	76	18
438	103	95	31
185	131	16	7
155	347	54	80
479	287	30	55
28	374	44	19
262	121	1	84
442	219	17	55
439	53	3	8
100	244	28	1
128	442	82	9
277	125	32	93
434	399	96	77
100	188	59	82
311	315	6	95
414	368	100	42
359	315	28	68
377	249	33	100
267	11	34	85
10	4	17	82
319	44	45	23
371	458	21	50
117	479	44	48
144	161	19	59
377	120	76	60
498	304	3	39
263	123	70	88
310	111	94	72
306	481	20	16
396	414	3	53
373	115	14	1
309	414	35	50
456	440	71	22
114	215	89	9
269	479	19	24
99	174	54	96
236	500	77	58
122	269	21	58
494	6	34	60
271	220	29	17
342	117	5	69
409	482	30	4
136	309	24	41
142	229	45	20
15	276	17	5
239	21	29	23
89	381	88	86
449	123	3	31
124	258	72	29
402	375	67	97
43	258	7	70
168	279	49	98
199	260	7	16
327	366	38	60
393	488	97	94
138	357	62	81
378	453	87	70
436	149	31	50
47	82	46	51
257	496	38	55
273	393	23	49
301	387	31	80
403	332	77	25
54	46	4	68
332	137	99	82
312	328	54	31
130	351	12	74
396	183	25	72
419	377	91	78
410	393	86	15
55	174	6	99
49	133	18	53
419	190	35	80
10	127	14	68
39	360	90	32
469	384	96	68
65	55	77	81
126	88	2	79
294	348	91	30
11	115	26	43
24	363	22	46
427	202	78	99
491	496	33	99
340	226	14	39
13	337	83	81
427	458	1	68
145	460	73	15
369	385	5	69
277	370	84	31
152	333	83	13
315	486	33	3
228	385	94	94
204	136	61	12
360	416	4	87
239	308	56	48
385	227	86	19
259	366	68	16
326	25	2	39
377	12	85	66
328	360	62	71
347	98	73	52
224	428	28	96
250	222	57	18
323	115	98	39
413	215	38	79
198	414	8	66
17	262	51	55
465	463	93	81
381	358	89	33
159	284	78	71
86	322	15	31
246	6	62	9
425	175	65	54
402	193	96	85
321	106	3	10
225	259	100	74
167	390	1	84
28	480	56	36
451	352	16	31
191	80	64	14
311	368	1	24
297	415	88	93
345	263	73	30
102	213	63	11
392	211	70	19
431	80	40	44
170	108	28	76
276	303	93	19
37	319	53	85
464	119	80	50
183	287	5	17
458	431	63	34
292	439	2	41
116	390	42	51
444	391	61	100
344	20	5	76
42	270	57	82
303	389	67	62
44	228	70	2
329	204	1	31
195	421	92	39
225	319	75	27
26	140	64	80
254	129	11	27
179	463	82	86
160	464	42	95
262	338	65	67
153	359	98	98
265	390	24	85
132	369	35	62
368	476	24	36
236	210	81	41
200	293	75	59
480	372	34	18
188	401	32	55
117	64	2	17
412	398	77	82
62	207	17	82
191	276	87	93
272	450	38	9
423	290	55	72
277	308	22	3
480	220	23	80
161	389	31	2
291	457	92	89
316	138	39	23
367	32	3	15
143	418	27	46
360	245	3	53
442	24	66	14
285	436	10	49
405	134	24	94
265	283	99	16
75	67	87	56
58	71	61	88
258	58	7	85
200	176	81	39
290	467	7	65
174	112	19	75
75	479	9	61
103	190	88	6
473	146	30	76
136	105	8	81
286	471	63	73
109	308	21	18
162	171	30	39
335	428	13	25
142	315	14	64
219	93	89	66
265	120	64	38
205	99	64	50
446	484	3	27
32	218	22	50
236	338	19	34
448	341	79	60
456	329	16	52
439	354	89	68
414	41	69	100
32	399	71	76
234	334	69	89
184	227	37	49
233	358	3	65
277	203	52	82
401	175	25	64
475	431	18	69
475	377	51	64
295	183	57	39
207	133	85	16
270	372	26	29
457	152	69	83
22	80	68	20
336	339	2	82
13	9	57	94
392	61	70	10
316	281	95	66
201	133	97	72
339	497	29	21
171	364	87	67
489	276	93	21
139	257	56	21
153	241	31	46
67	466	69	40
462	194	23	8
169	214	8	53
316	299	96	60
402	463	82	2
80	78	13	67
61	442	38	47
487	229	1	73
489	483	73	11
94	251	89	49
468	218	81	69
469	458	88	79
393	295	42	49
220	185	24	77
454	38	96	34
387	494	72	45
104	395	71	65
316	332	2	53
372	23	43	53
278	22	21	73
105	272	92	82
308	285	14	46
77	256	79	34
164	75	81	10
277	421	29	44
276	393	49	78
28	497	40	80
40	450	15	23
368	52	86	57
256	69	17	2
236	378	46	20
267	102	89	60
152	437	54	35
245	293	45	15
376	315	92	80
389	79	11	78
126	371	9	87
34	170	18	26
296	25	52	99
437	328	54	63
160	322	47	6
355	349	7	57
34	166	32	88
42	332	58	35
5	23	98	85
115	440	82	45
269	141	37	78
399	241	28	15
256	315	34	33
323	171	37	3
123	10	85	12
430	468	30	26
307	83	6	6
29	21	9	32
113	3	7	57
224	61	84	15
316	420	62	79
413	197	67	48
296	420	38	43
56	383	82	98
78	211	33	80
359	130	72	57
239	479	34	39
112	29	28	15
160	292	3	92
178	483	45	70
112	402	6	97
229	250	70	83
195	182	2	81
183	54	14	38
308	405	17	73
318	40	57	14
293	238	3	27
469	10	51	64
220	334	91	88
105	450	80	52
199	372	18	83
409	383	72	98
324	219	46	67
485	148	10	91
476	310	80	62
156	355	13	93
148	26	79	83
250	123	69	51
446	315	89	22
400	81	54	80
275	329	23	5
303	402	20	1
67	237	69	52
370	10	30	64
352	172	6	18
183	145	46	75
499	268	67	30
133	440	22	59
296	406	44	5
247	447	44	43
198	24	36	71
457	185	12	36
437	300	30	59
357	92	3	76
115	1	95	12
266	195	82	8
41	490	2	37
183	461	50	39
303	200	86	97
62	242	45	4
153	282	22	29
320	51	69	41
92	97	79	59
27	169	61	39
499	203	40	89
257	278	20	63
162	428	18	7
441	56	77	51
307	12	73	86
338	383	2	84
160	329	36	81
112	60	58	26
184	114	79	46
44	41	12	80
196	447	41	33
248	168	75	55
193	379	19	13
123	341	33	4
13	31	48	20
169	128	56	19
373	349	86	63
479	83	37	29
88	215	44	91
316	330	38	6
156	24	61	11
426	207	46	1
386	14	81	69
442	241	81	18
330	492	13	29
424	281	22	49
222	131	79	100
240	49	34	40
10	7	17	2
498	150	83	10
363	232	52	71
106	434	38	54
59	82	24	72
5	313	63	21
277	162	10	82
284	290	4	84
73	8	77	60
452	221	60	60
118	28	63	61
186	356	64	68
312	455	63	5
18	241	29	15
389	72	46	90
239	8	2	92
168	324	27	57
168	226	60	77
302	389	84	37
423	57	67	12
150	376	20	76
203	268	82	37
73	239	44	4
297	489	45	29
498	73	86	19
393	285	13	78
480	157	5	71
313	47	5	24
47	90	56	30
403	354	40	82
42	479	26	55
409	60	75	20
303	453	36	40
451	261	14	30
3	319	82	95
154	227	29	72
128	311	64	76
240	464	32	39
8	468	45	52
289	165	80	59
370	152	100	67
121	225	19	4
401	189	38	16
62	35	55	99
57	142	54	94
137	496	71	52
364	159	3	58
31	357	85	66
210	267	26	61
446	311	47	29
488	105	86	9
263	63	10	12
164	307	42	32
411	374	43	39
359	61	20	60
222	40	89	31
209	43	55	44
348	255	2	63
17	187	73	72
398	134	95	5
142	428	89	66
401	297	4	4
81	74	64	78
466	419	92	55
474	357	31	47
439	375	40	22
214	445	75	86
84	482	12	37
411	435	43	18
190	204	10	72
223	105	19	96
43	177	35	85
190	233	27	29
140	184	47	1
233	160	1	45
106	404	27	33
183	420	50	42
29	262	12	18
254	221	34	4
389	447	82	8
99	497	20	50
422	482	86	82
463	384	70	16
323	109	73	79
73	164	74	35
2	159	81	39
452	498	49	10
357	314	2	45
246	475	44	43
277	386	17	69
457	418	62	10
281	340	63	12
491	492	6	92
186	494	60	88
281	247	15	72
448	353	28	10
166	39	85	86
231	108	10	5
396	419	62	32
120	68	97	85
459	142	23	92
339	482	84	46
317	83	92	62
420	167	23	23
308	193	96	66
86	269	58	72
434	320	100	50
51	366	54	70
438	298	41	3
326	270	84	34
461	430	10	78
16	233	21	88
73	133	15	30
255	225	49	92
490	301	68	20
379	232	51	6
88	387	63	47
461	58	60	58
116	494	70	90
175	305	91	47
182	110	10	90
256	226	58	100
73	483	48	74
441	374	29	19
388	268	69	26
2	382	34	57
231	474	24	47
341	183	82	52
379	316	84	76
270	249	39	95
467	225	35	97
411	350	20	29
243	370	75	18
281	294	5	56
164	364	31	61
295	162	76	94
115	5	64	100
378	194	67	39
15	104	77	51
125	345	3	35
460	467	32	34
71	488	7	80
170	222	59	96
432	411	76	56
407	235	37	85
278	180	25	32
55	342	73	44
181	456	91	98
256	289	64	28
110	485	20	76
241	475	61	44
346	243	73	61
307	238	45	16
174	334	35	85
169	309	85	36
386	215	54	73
216	154	90	61
420	38	53	1
478	299	34	88
446	310	54	37
312	439	25	62
352	63	10	74
2	64	57	97
197	439	87	86
448	37	71	79
357	178	50	64
361	382	1	67
326	470	51	33
289	31	86	50
75	62	42	59
28	467	97	81
461	88	78	98
71	421	18	12
8	376	8	89
228	259	79	41
105	333	52	59
24	22	47	79
307	42	4	71
216	286	52	84
224	263	43	19
228	244	87	16
189	32	26	33
26	119	33	68
69	196	49	54
460	114	40	49
284	173	7	84
114	54	95	8
225	159	17	24
430	464	16	80
163	362	12	85
53	223	35	39
404	116	19	9
136	66	39	20
144	257	39	67
97	340	70	91
452	139	15	50
396	130	59	69
380	458	11	10
247	218	60	12
17	184	13	11
15	425	18	95
447	324	2	85
18	244	64	57
367	36	74	53
130	458	14	10
350	403	76	85
446	129	92	74
252	269	83	26
146	29	67	91
76	213	83	92
221	181	31	82
399	50	32	56
411	498	79	32
406	269	11	69
362	149	39	21
175	428	46	71
476	184	8	36
400	275	89	56
321	72	39	55
383	84	100	15
379	12	35	73
