89	82	91	24
57	68	5	21
4	86	22	24
7	73	77	79
96	44	12	9
73	22	52	27
30	67	95	71
79	58	62	84
60	40	10	92
4	91	21	44
43	45	22	53
1	65	42	38
92	25	66	32
93	74	14	27
6	89	88	59
58	9	66	13
27	71	47	18
33	24	60	66
2	14	80	69
16	70	39	85
68	53	39	10
97	23	20	84
52	89	97	70
77	79	67	23
80	49	92	19
37	73	100	39
44	64	98	43
38	47	69	7
7	36	91	4
73	16	73	14
4	45	71	46
62	85	4	56
22	49	6	51
8	1	62	8
5	54	52	22
1	59	13	25
41	16	84	17
9	15	89	30
9	36	33	56
68	11	99	88
41	90	6	36
85	73	24	29
85	32	92	15
22	46	46	96
42	33	36	37
65	52	99	84
6	84	45	14
7	30	14	69
38	42	1	6
98	88	70	3
97	23	48	2
48	19	57	1
51	87	69	28
30	19	86	87
43	84	20	37
29	69	90	40
14	58	43	97
78	53	36	16
80	16	60	27
24	16	7	73
17	41	51	78
7	18	46	53
75	32	21	97
92	89	19	35
93	59	32	58
68	68	5	88
49	66	20	79
76	76	63	21
51	4	57	89
83	88	34	58
6	15	52	13
83	12	99	39
61	25	71	82
8	33	42	36
9	82	95	48
97	36	11	54
40	47	28	37
1	53	13	3
88	45	63	71
37	64	100	6
17	23	84	17
66	99	29	71
21	4	64	36
34	98	65	6
95	75	6	25
89	45	84	32
52	66	56	32
70	1	33	66
7	1	40	79
35	46	28	99
42	81	3	4
49	37	69	61
69	28	3	38
32	46	31	12
41	53	46	73
51	71	89	74
72	2	39	23
37	67	60	78
73	57	48	72
36	81	56	29
94	16	80	37
6	62	92	89
67	62	2	44
78	37	89	30
89	75	39	38
24	88	5	63
30	83	39	3
84	65	55	13
93	86	97	28
32	73	33	64
49	72	93	89
42	55	15	59
95	91	30	7
61	54	91	55
14	94	26	1
72	88	33	32
27	93	61	31
63	81	39	49
63	80	5	60
12	78	18	20
21	56	4	53
66	7	96	86
80	93	99	54
22	68	70	22
28	66	44	99
36	13	40	18
6	60	88	31
14	55	27	91
84	70	61	59
69	24	83	2
1	23	96	54
35	22	1	65
79	5	3	82
33	21	14	81
30	97	22	84
11	33	70	64
3	23	22	82
99	85	19	3
63	33	57	47
9	46	69	27
86	62	80	63
68	34	54	65
41	99	93	34
40	57	9	44
93	16	94	49
77	85	1	43
51	25	3	21
45	98	100	77
57	59	96	64
96	81	38	95
91	74	78	48
92	88	63	26
25	54	23	84
52	34	100	27
72	79	80	49
99	29	5	66
90	89	69	1
21	90	87	57
95	53	43	7
13	8	69	36
37	63	50	80
52	50	46	40
25	43	63	93
93	89	53	100
68	38	56	14
98	92	83	95
77	50	71	37
66	57	50	34
76	25	60	75
94	39	19	65
56	42	5	5
25	58	67	76
6	22	30	9
67	79	4	11
78	62	72	42
96	93	42	22
61	84	54	31
25	81	83	29
71	10	98	46
8	92	1	85
25	69	98	52
40	50	99	100
81	45	8	84
41	24	17	89
81	19	35	18
9	69	60	40
54	79	64	60
5	10	66	26
21	57	29	61
27	86	39	48
57	99	65	98
90	70	61	21
80	17	1	44
79	11	83	39
94	20	72	80
58	16	96	75
18	91	75	60
59	34	2	66
21	89	34	57
72	30	42	40
47	35	33	22
63	7	95	91
83	27	12	64
41	6	78	85
79	33	69	42
97	91	60	17
77	33	8	70
5	79	71	72
30	65	18	95
37	6	87	51
94	61	14	68
74	36	37	47
98	90	14	90
54	59	13	95
27	98	27	55
3	50	51	19
20	42	65	75
28	28	20	26
3	87	50	14
82	30	29	63
11	47	2	49
19	43	71	87
44	95	85	33
89	62	72	79
96	5	13	76
96	4	51	24
33	69	95	91
37	44	42	80
98	7	82	4
8	15	17	98
97	72	51	58
7	14	9	55
84	58	41	89
46	17	3	34
46	43	22	9
29	34	54	92
69	47	55	16
34	59	33	18
44	57	16	28
76	75	23	85
86	99	20	82
18	33	79	74
36	19	97	40
92	57	73	100
72	79	44	49
2	52	19	92
98	22	57	37
79	91	61	28
4	82	3	2
20	60	77	98
92	71	7	76
17	63	81	88
6	100	27	40
18	71	53	26
85	19	72	98
59	54	78	5
40	39	36	95
33	22	84	73
68	19	54	85
57	45	10	22
23	68	10	35
91	65	35	82
65	72	84	26
49	28	54	32
78	14	74	97
30	30	2	81
11	40	86	34
33	5	21	6
9	76	67	83
67	58	93	45
92	5	10	90
21	16	93	15
62	2	48	49
22	7	36	77
6	94	13	81
66	15	17	1
58	85	84	61
47	42	25	98
77	2	67	23
47	51	19	66
79	68	61	24
56	28	80	77
81	25	3	51
10	41	3	24
53	11	6	30
15	96	59	12
87	87	61	94
33	24	2	32
10	44	18	6
69	23	68	1
72	53	29	85
18	4	51	20
64	100	75	7
69	61	4	29
15	30	14	51
47	95	21	35
59	12	36	53
65	12	51	3
94	77	80	81
70	20	62	65
49	50	90	63
68	15	90	93
54	86	87	56
81	13	13	57
57	18	93	30
59	51	78	78
99	79	82	37
46	84	79	29
30	28	25	6
83	92	70	8
62	46	40	84
84	79	4	18
18	86	54	13
80	63	80	28
44	5	90	14
43	94	19	82
52	78	31	84
9	62	52	44
97	1	4	76
70	45	72	71
81	92	24	4
45	39	32	36
94	71	49	72
23	95	35	45
77	95	57	13
52	89	41	17
38	79	3	7
77	92	5	10
76	100	14	29
39	88	27	32
22	12	24	67
63	19	41	86
2	30	94	76
26	67	44	90
61	77	63	50
46	74	71	21
28	10	64	66
80	4	55	28
74	68	39	69
82	96	84	79
67	89	39	71
77	73	92	28
7	67	6	79
19	29	100	49
7	50	26	76
89	76	42	58
11	92	82	34
20	51	55	99
63	3	46	6
42	7	86	46
96	68	46	59
42	89	47	46
39	81	23	67
89	7	6	36
52	73	54	74
56	29	17	56
92	76	70	24
58	64	23	92
67	80	55	90
1	77	32	78
21	85	59	58
86	30	54	21
12	27	57	66
43	42	53	77
71	70	63	27
39	23	25	43
53	61	25	88
97	3	64	61
53	12	28	47
31	91	45	35
36	64	55	4
1	65	98	62
46	89	74	81
77	52	18	79
4	84	1	37
23	32	81	56
47	79	69	92
82	46	35	69
34	30	26	67
44	30	72	36
47	18	61	29
22	88	54	14
54	56	70	38
64	4	47	97
96	95	1	69
35	44	60	41
9	85	20	25
49	79	87	89
82	28	47	76
11	12	26	71
97	99	99	91
85	3	60	25
70	10	2	89
53	48	54	14
45	24	68	28
32	51	92	59
97	46	52	30
24	55	100	24
67	76	30	65
1	6	80	21
38	40	95	20
66	90	16	88
64	99	20	17
90	25	53	77
49	91	76	43
42	28	8	12
64	98	93	20
66	96	31	72
92	28	86	71
9	9	88	14
79	71	53	70
59	57	86	31
41	98	51	65
57	46	50	8
38	33	36	26
70	7	34	77
66	27	42	95
73	35	48	81
2	79	36	26
64	29	44	1
44	89	87	33
86	56	36	65
43	5	37	49
65	13	7	11
54	26	36	85
79	71	53	74
75	75	94	58
62	12	66	81
21	67	99	91
64	12	34	83
81	83	47	91
67	81	12	92
60	57	86	63
97	5	93	2
53	98	37	20
84	35	76	42
36	8	50	24
71	51	42	7
77	9	99	22
5	63	60	56
80	16	49	54
92	1	32	83
71	99	58	30
53	49	74	10
19	73	6	14
88	66	58	18
82	74	91	3
28	21	69	79
28	87	94	47
94	48	78	73
24	20	97	75
54	11	4	23
95	91	56	82
31	51	44	32
61	73	4	8
15	30	33	30
41	4	96	34
37	90	51	63
69	96	85	19
14	32	95	43
93	14	20	17
87	98	46	50
22	22	25	80
91	95	59	39
30	38	30	18
78	76	14	44
81	77	34	9
93	90	54	63
84	93	80	33
14	51	32	2
91	46	24	13
100	79	86	66
46	55	57	100
79	49	74	53
25	23	44	79
40	53	35	10
32	17	56	29
50	93	3	43
82	65	2	99
22	6	41	94
76	72	79	15
51	4	38	36
53	93	13	60
53	53	68	63
93	76	87	77
13	82	77	61
48	54	30	75
15	56	31	32
18	16	75	74
78	6	99	56
7	32	4	10
48	16	62	41
56	30	64	20
46	29	66	61
47	2	64	31
31	11	24	81
89	93	60	45
7	70	57	25
32	23	95	20
40	26	6	100
92	70	82	94
25	78	91	88
72	2	43	35
32	78	58	33
95	29	96	99
91	27	27	82
36	21	15	13
46	61	94	20
87	79	13	65
41	85	3	92
78	43	2	67
76	75	25	39
85	75	76	42
35	47	61	32
35	99	97	33
85	9	18	87
79	39	83	71
58	25	79	84
73	100	43	30
96	82	61	82
64	27	76	73
49	54	45	74
67	53	48	31
67	81	73	83
23	94	47	5
25	66	24	19
55	53	23	4
36	88	58	5
8	88	12	99
1	33	57	21
18	46	3	63
39	27	18	85
96	21	57	86
58	91	50	97
98	2	9	57
8	71	49	93
30	95	82	63
20	41	22	50
71	54	85	70
98	52	54	21
24	7	70	52
68	77	51	33
78	48	43	18
46	87	68	55
68	5	4	95
89	65	100	51
34	94	43	41
73	12	82	22
91	26	55	91
23	14	65	67
40	21	1	96
40	43	78	36
37	59	18	82
71	30	100	15
62	14	14	41
42	86	21	56
73	17	79	80
36	32	2	3
12	29	4	9
32	90	27	70
16	9	20	4
52	50	70	57
13	10	46	70
100	83	24	96
71	52	36	59
43	51	55	39
30	83	98	17
22	68	87	99
42	83	85	88
49	2	73	14
72	31	21	69
35	72	15	2
42	23	94	39
77	63	80	23
10	73	94	67
16	75	16	82
87	17	55	37
94	49	21	83
96	46	13	93
93	93	23	44
67	46	27	29
62	60	58	33
95	21	59	99
54	91	42	48
7	26	44	9
10	77	66	78
36	69	54	26
49	33	43	15
61	82	89	14
39	77	88	18
62	82	11	37
16	48	59	32
13	81	88	80
77	92	93	4
93	6	37	48
79	40	84	94
100	42	28	81
91	71	20	96
8	21	98	96
32	84	39	62
97	33	63	67
27	53	81	86
99	63	43	18
54	19	36	85
43	64	42	48
100	3	37	17
44	86	68	1
94	41	25	54
3	30	96	14
80	42	57	51
44	97	25	47
78	13	9	11
22	43	80	97
64	96	75	3
83	5	85	88
15	34	5	83
60	9	9	11
68	23	55	5
30	13	48	91
61	68	35	79
89	34	18	37
68	17	98	28
8	77	79	74
87	99	27	28
22	97	34	88
96	47	14	99
37	18	68	57
85	57	94	12
62	69	34	50
50	83	11	84
26	47	61	13
59	55	63	32
50	9	75	28
23	99	5	32
93	94	41	26
80	90	53	58
99	80	82	44
5	100	43	52
5	93	79	88
3	39	4	15
72	55	7	59
46	4	97	92
52	30	29	25
63	65	68	6
55	97	6	40
52	88	20	81
17	87	57	89
72	40	95	92
13	39	13	99
56	7	92	52
14	18	48	20
61	47	60	45
34	68	15	18
22	93	38	91
7	93	6	10
68	53	31	14
1	65	91	17
39	42	78	23
26	80	42	82
28	98	23	20
15	80	51	25
28	37	45	64
91	91	97	74
74	92	18	80
18	16	97	55
24	97	34	66
90	32	87	22
2	36	56	83
51	26	29	2
27	82	30	41
27	32	78	48
25	78	8	3
24	83	23	8
25	28	80	88
70	43	70	6
22	74	30	19
78	61	17	16
49	79	10	5
39	90	39	66
96	92	62	60
8	84	54	98
78	10	45	11
72	97	4	35
60	39	52	60
55	76	25	74
99	32	55	21
85	53	57	62
95	5	28	20
75	63	58	61
86	40	94	2
60	39	50	93
87	84	28	66
13	24	20	7
92	14	18	57
87	72	80	96
30	36	69	43
33	81	46	18
18	23	51	78
94	1	16	89
83	81	14	16
62	97	85	24
22	78	3	81
6	32	14	93
42	56	52	82
6	53	30	68
79	52	86	41
77	78	65	46
77	64	99	8
38	68	69	94
49	76	5	94
23	39	72	82
27	99	92	66
47	54	5	12
97	51	16	26
65	26	86	71
95	75	97	70
53	39	87	97
74	97	49	36
65	11	27	68
56	40	4	41
47	2	51	19
4	33	94	40
4	3	36	64
97	24	9	58
67	59	50	90
76	13	61	97
66	78	60	61
6	98	38	80
16	99	11	1
94	27	24	89
3	68	26	46
34	42	99	8
34	74	17	95
37	91	89	63
53	92	64	91
15	32	13	72
58	45	81	4
83	5	49	75
61	88	55	68
67	37	76	12
62	27	57	70
18	18	36	39
94	90	12	93
37	69	88	83
8	80	16	43
82	99	30	29
87	69	93	78
23	81	32	22
58	45	11	49
93	72	43	69
93	49	97	8
16	94	26	38
45	45	40	79
16	31	44	90
34	35	20	8
64	64	78	40
12	5	88	85
82	23	10	56
34	38	33	25
35	43	2	20
58	76	30	1
69	83	73	31
14	87	62	34
92	56	25	55
17	37	20	43
43	76	100	38
56	12	86	45
93	78	53	6
67	50	20	99
26	87	6	50
62	27	41	86
74	1	90	91
89	38	82	91
41	45	51	27
67	94	95	3
39	34	45	74
11	64	36	14
2	93	41	83
68	92	68	95
75	30	78	98
15	23	10	83
59	60	45	39
61	33	79	63
96	60	61	79
18	52	9	69
62	49	55	87
90	5	63	6
36	5	7	92
57	37	91	66
79	61	100	19
98	10	62	52
63	68	65	52
16	25	96	87
91	67	96	96
91	3	38	58
55	73	84	70
73	78	92	79
36	26	96	86
17	27	18	37
70	99	13	35
75	2	27	65
91	37	76	80
54	98	49	30
83	37	3	14
5	22	94	43
39	66	69	34
41	72	20	84
93	11	50	69
76	90	49	82
59	88	9	61
54	32	76	28
83	72	59	69
33	57	86	66
98	80	82	50
68	60	50	25
88	20	30	53
77	22	37	84
62	60	70	88
97	59	83	91
94	34	87	95
15	19	6	75
29	59	91	78
40	26	8	56
54	2	51	57
64	100	38	18
57	29	77	39
32	9	15	5
10	50	41	5
10	35	35	11
63	62	90	11
92	28	58	87
34	50	17	20
20	54	26	3
4	1	45	56
18	12	97	73
64	52	27	69
55	39	18	51
58	87	23	69
7	38	26	10
69	37	53	67
100	58	80	8
100	15	77	63
78	83	90	84
90	68	66	69
48	80	20	98
44	42	15	62
39	15	72	27
78	44	38	56
4	16	35	45
3	74	71	86
7	19	45	62
65	22	26	39
94	56	71	80
36	54	48	44
47	1	2	86
36	25	21	86
80	39	43	87
50	38	15	58
51	8	4	59
40	2	4	48
46	30	45	35
70	80	58	47
59	94	72	52
78	14	55	48
78	60	25	76
65	30	34	57
19	70	54	69
55	26	59	19
64	26	14	67
44	53	26	39
17	61	96	15
40	83	52	62
5	64	19	66
64	92	5	93
84	67	60	20
77	8	99	60
50	71	60	9
59	76	66	25
92	11	27	17
21	97	3	81
48	64	46	96
90	79	23	19
17	40	77	7
13	16	46	42
18	88	76	49
32	34	11	30
82	91	20	26
44	35	76	73
6	7	39	64
83	32	100	21
64	1	27	53
85	99	8	54
35	72	69	31
97	88	79	4
39	93	13	59
41	38	49	18
43	56	75	82
18	65	55	14
51	36	84	75
95	57	15	45
48	81	83	73
78	92	74	42
26	24	85	76
6	5	14	40
16	12	29	10
98	35	54	100
83	65	77	39
19	86	32	94
2	10	72	44
89	6	96	37
4	64	71	43
44	52	7	74
12	60	65	26
37	9	22	32
77	1	54	33
68	3	83	8
73	21	43	24
72	34	29	23
48	41	23	93
98	89	71	31
18	2	52	8
29	15	80	13
22	95	13	3
4	52	71	18
34	83	89	63
3	53	51	95
100	63	1	38
83	54	94	90
30	79	72	19
10	40	71	49
65	41	87	38
72	45	58	32
37	52	22	47
14	89	82	43
48	29	69	34
92	97	92	38
55	72	12	21
84	63	79	64
60	44	60	7
21	53	75	20
27	83	76	53
57	76	45	33
44	97	50	27
91	48	56	62
37	65	40	91
23	85	92	52
15	25	15	5
19	7	56	93
25	86	83	61
21	100	35	95
68	44	65	92
88	21	72	67
15	8	79	78
89	20	38	70
45	63	91	86
92	64	9	42
89	30	51	37
30	75	88	34
43	56	68	83
31	93	46	42
14	89	11	59
3	26	88	2
73	61	80	39
92	5	90	67
67	16	22	77
27	41	28	59
76	38	24	51
54	55	100	44
1	34	5	98
54	51	27	82
7	6	32	36
67	59	68	84
37	21	92	29
59	46	2	81
83	67	40	32
96	58	64	51
29	61	30	52
40	31	6	3
32	40	41	95
96	36	83	79
27	84	12	45
53	61	75	28
50	60	15	40
47	29	24	15
6	33	48	13
34	50	31	73
63	9	22	73
52	34	15	51
45	72	24	100
42	40	96	31
82	21	70	100
75	75	64	57
72	56	79	41
79	43	47	18
46	94	82	44
17	47	47	87
94	99	53	7
34	73	51	40
98	53	39	1
53	92	64	96
48	80	21	22
91	15	64	51
96	58	8	67
59	73	7	58
86	36	27	79
83	49	35	40
53	26	56	25
18	27	45	82
31	31	8	64
25	2	75	88
57	40	75	50
1	60	6	96
11	18	14	60
84	33	43	44
90	83	52	45
3	87	26	48
89	54	24	39
64	12	2	38
42	89	88	99
69	99	8	94
93	10	87	21
88	50	12	64
68	53	88	4
12	92	34	63
73	76	45	37
74	97	47	15
35	2	11	27
85	54	72	25
98	42	91	90
20	38	76	72
58	1	43	49
64	93	57	85
24	14	46	81
61	67	9	70
37	33	25	34
40	26	33	58
51	34	87	26
11	16	31	63
67	82	32	55
80	29	30	72
98	53	19	52
62	70	61	90
19	63	22	42
15	87	6	13
46	38	97	11
29	50	31	47
9	78	56	88
3	32	92	71
48	69	30	32
48	5	58	72
6	2	52	39
76	96	90	11
76	27	92	100
77	56	37	19
36	53	95	7
65	34	90	96
5	70	74	5
97	35	93	32
80	5	54	22
81	58	12	87
67	100	19	89
66	44	34	53
81	95	20	43
28	67	58	25
17	6	61	76
87	53	37	56
53	93	33	34
50	7	24	23
30	5	54	91
59	27	1	93
20	72	9	47
8	12	75	39
6	10	98	48
45	41	56	87
59	91	5	42
93	95	57	88
74	53	19	97
52	7	82	85
85	57	1	73
1	41	27	45
65	89	57	74
82	64	89	34
51	100	13	67
81	15	64	27
97	12	29	83
58	71	5	61
73	36	5	10
37	77	37	25
6	11	89	39
5	50	24	76
43	11	2	62
32	79	30	40
19	58	20	46
97	15	28	83
67	91	75	34
40	6	80	3
71	64	63	24
29	24	6	42
22	31	88	19
4	3	45	30
87	53	29	68
42	29	27	24
17	95	45	75
17	86	97	58
43	51	28	68
50	1	48	88
42	67	58	7
41	79	8	84
8	52	72	16
1	23	63	79
63	90	72	48
24	62	15	5
45	20	39	79
61	55	61	27
79	48	66	17
69	66	7	94
57	56	47	11
85	13	7	89
76	80	29	75
53	85	21	61
43	91	30	53
66	67	24	43
6	81	9	87
6	47	56	87
36	29	24	43
75	91	68	67
80	55	18	45
21	13	66	51
82	29	86	20
9	92	13	8
74	5	52	88
15	26	69	70
85	60	18	41
69	26	85	82
65	32	89	73
82	2	4	89
94	97	21	20
11	29	1	94
89	2	78	88
78	2	87	8
44	13	20	65
89	48	56	51
30	87	42	85
75	94	51	24
29	16	44	5
7	53	22	67
7	63	1	41
74	39	6	55
100	46	21	72
31	98	76	24
36	16	14	2
38	24	85	46
69	72	59	20
95	95	14	3
87	90	88	78
54	25	71	9
5	55	6	33
19	34	62	31
71	44	12	67
26	50	8	75
69	35	15	10
6	19	66	13
20	3	46	23
50	66	37	98
53	5	67	81
62	67	50	35
8	10	62	9
28	90	60	64
35	39	57	33
2	86	80	93
24	37	83	32
67	21	49	61
16	22	16	74
38	87	62	62
94	31	12	61
40	56	17	59
75	100	61	63
90	64	66	90
50	87	100	73
88	53	77	31
38	80	10	8
59	39	84	24
54	33	51	68
63	62	70	61
20	62	68	33
20	28	30	99
59	18	79	94
36	95	84	4
6	57	41	50
99	5	49	49
98	56	84	74
89	88	33	6
56	64	13	54
88	88	43	74
76	26	3	18
83	65	94	100
21	77	57	40
47	28	71	21
37	73	83	45
2	87	88	96
82	91	73	92
78	95	60	54
53	98	61	92
22	13	29	32
85	43	93	6
27	9	100	43
32	40	82	9
56	46	58	13
34	76	26	10
19	78	98	46
83	99	97	93
36	41	73	89
41	61	57	81
30	73	62	12
55	57	25	59
64	16	52	60
6	42	30	85
80	79	11	51
69	3	2	79
88	55	59	20
56	36	30	30
22	46	95	77
30	79	13	44
41	28	100	34
62	77	2	37
83	66	49	94
49	22	34	10
18	43	28	16
57	17	1	29
85	57	43	27
3	63	32	26
100	93	85	38
92	19	58	95
16	52	23	89
50	90	1	26
89	1	78	32
96	70	1	46
86	5	51	60
43	67	66	60
23	8	21	49
10	12	67	29
8	53	91	52
84	15	26	58
89	26	90	56
2	57	94	86
47	87	78	83
24	25	44	59
13	60	94	91
100	19	1	77
35	2	74	30
29	37	4	6
62	42	55	59
73	50	40	37
88	12	61	71
42	49	69	26
2	62	93	42
62	10	21	62
49	35	81	27
79	47	72	35
63	72	91	87
19	78	99	86
6	18	92	35
19	75	60	16
11	79	53	22
64	13	7	93
83	60	40	64
6	84	57	35
1	43	74	35
33	97	73	58
27	26	27	90
86	80	61	72
50	8	92	92
54	25	21	3
31	44	7	5
26	89	42	46
84	64	4	98
31	33	64	95
99	39	11	77
78	55	76	24
94	61	1	75
13	65	60	54
17	52	69	16
80	25	43	20
32	57	96	25
62	40	52	52
51	7	20	32
29	19	43	41
15	37	90	99
34	23	80	38
9	38	33	98
15	31	84	86
41	79	15	99
88	4	25	23
78	14	85	99
17	1	36	25
38	37	93	51
64	45	92	16
27	81	67	9
6	24	65	38
4	2	91	88
35	86	93	39
33	90	72	83
44	48	58	46
26	47	44	19
1	88	100	14
63	82	84	33
38	22	21	39
99	45	80	94
61	82	55	74
19	14	14	56
46	70	39	23
10	52	14	56
72	11	51	11
23	93	5	75
33	70	48	9
31	47	53	55
10	36	99	8
35	76	51	18
54	63	30	11
21	36	16	61
33	38	98	15
29	46	91	14
51	51	1	35
40	75	46	85
83	38	43	64
67	40	20	65
5	45	1	10
73	62	76	97
89	45	45	76
38	95	93	65
5	65	6	57
71	30	4	86
58	33	56	6
92	20	89	30
82	9	59	81
15	87	32	23
46	58	98	39
34	49	61	11
80	28	17	24
16	61	29	54
42	89	31	85
84	2	9	93
87	35	46	79
43	21	100	97
94	59	14	43
43	64	83	39
86	12	83	27
50	85	70	91
57	6	29	23
3	83	94	74
32	43	98	77
38	90	7	54
29	76	78	7
69	44	44	79
21	67	92	14
69	85	61	77
70	33	8	88
38	77	11	76
27	84	22	17
5	81	99	15
19	99	93	5
94	59	75	68
56	50	7	89
55	14	36	9
90	84	32	48
48	45	34	70
5	86	56	78
24	74	76	86
46	66	35	66
44	12	1	88
71	97	43	69
8	61	64	91
21	41	54	74
32	17	93	2
93	63	15	41
90	10	7	33
59	37	45	34
86	14	37	8
10	63	63	41
70	1	7	58
4	10	33	32
40	33	77	12
56	94	26	15
82	71	3	73
19	94	60	24
80	27	50	98
44	44	56	26
57	3	2	71
91	37	54	57
80	68	19	66
52	8	30	99
12	48	50	28
47	67	3	37
55	26	30	65
26	39	91	90
33	62	23	37
61	68	56	32
33	68	33	62
93	27	21	45
90	62	58	95
28	29	6	99
28	73	5	76
47	92	17	11
15	43	67	15
69	1	53	84
18	37	84	11
4	42	33	17
13	39	58	57
100	73	85	1
34	72	86	95
39	63	56	53
14	63	86	30
64	14	37	46
15	53	22	100
59	51	50	61
17	82	59	45
77	50	66	57
29	64	14	63
60	32	78	78
45	56	21	64
43	88	31	86
4	33	9	32
24	89	25	16
69	51	29	16
20	65	70	10
93	46	100	26
34	37	25	91
33	9	53	25
46	76	5	96
91	4	69	26
99	54	43	67
16	72	42	27
61	7	2	77
24	36	41	47
57	26	20	45
79	20	72	60
83	91	85	46
99	35	52	97
41	91	1	53
7	5	74	31
33	83	20	27
1	86	54	69
21	57	22	42
40	53	13	40
20	80	64	72
27	20	72	69
35	71	66	93
42	73	5	23
58	91	2	60
18	14	61	53
45	67	93	30
46	54	81	3
59	95	33	30
81	32	12	14
48	45	79	86
51	47	52	22
84	99	81	56
71	80	8	25
99	86	43	79
8	40	24	51
94	10	47	17
85	68	20	67
66	94	14	17
74	85	73	4
52	93	75	73
36	19	10	98
66	6	1	49
59	68	32	47
58	22	95	32
15	71	31	13
28	2	76	48
68	100	58	100
83	17	61	29
78	38	24	34
58	24	50	78
45	42	16	95
48	1	10	49
100	13	62	90
63	44	37	24
91	78	90	82
20	3	69	5
20	78	4	72
46	9	24	87
33	9	11	8
96	82	50	29
98	10	50	17
